15:21:13	0
15:21:43	0
15:22:13	0
15:22:43	0
15:23:13	0
15:23:43	0
15:24:14	0
15:24:43	0
15:25:13	0
15:25:43	0
15:26:13	0
15:26:43	0
15:27:13	0
15:27:43	0
15:28:13	0
15:28:43	200
15:29:13	600
15:29:43	800
15:30:13	1200
15:30:43	1400
15:31:15	1600
15:31:43	2000
15:32:13	2200
15:32:43	2400
15:33:13	2600
15:33:43	2800
15:34:13	3000
15:34:43	3200
15:35:13	3600
15:35:43	3800
15:36:13	4000
15:36:43	4100
15:37:14	4200
15:37:43	4300
15:38:14	4400
15:38:43	4500
15:39:14	4600
15:39:45	4600
15:40:14	4700
