11:52:48	0
11:53:18	0
11:53:49	0
11:54:18	0
11:54:48	0
11:55:19	0
11:55:48	0
11:56:18	0
11:56:49	0
11:57:19	0
11:57:49	0
11:58:23	600
11:58:51	1000
11:59:21	1600
11:59:51	2000
12:00:20	2600
12:00:50	3000
12:01:20	3600
12:01:49	4000
12:02:19	4200
12:02:49	4400
12:03:19	4600
12:03:49	4800
12:04:19	5000
12:04:49	5300
12:05:20	5500
12:05:51	5700
12:06:19	5900
12:06:49	6100
12:07:20	6300
12:07:50	6500
12:08:49	6900
12:09:50	7200
12:10:52	7600
12:11:21	7700
12:12:50	8200
12:13:20	8400
12:13:50	8500
12:14:21	8600
12:14:50	8800
12:15:20	8900
12:15:50	9100
12:16:50	9300
12:17:20	9400
12:17:50	9600
12:18:20	9700
12:18:50	9800
12:19:24	9900
12:19:50	10000
12:20:20	10100
12:20:51	10200
12:21:23	10300
12:21:51	10400
12:22:21	10600
12:22:51	10700
