10:17:09	0
10:17:39	0
10:18:09	0
10:18:40	0
10:19:09	0
10:19:40	0
10:20:09	0
10:20:39	0
10:21:09	0
10:21:40	0
10:22:10	0
10:22:40	0
10:23:09	0
10:23:39	600
10:24:10	1200
10:24:40	1800
10:25:10	2200
10:25:40	2600
10:26:10	2800
10:26:40	3200
10:27:10	3400
10:27:40	3600
10:28:10	3800
10:28:40	4000
10:29:10	4200
10:29:40	4300
10:30:11	4400
10:30:40	4500
10:31:11	4600
10:31:40	4800
10:32:10	4800
10:32:40	4900
10:33:10	5100
10:33:41	5200
10:34:13	5300
10:34:40	5400
10:35:10	5500
10:35:40	5600
10:36:12	5800
10:36:41	5900
10:37:40	6100
10:38:12	6200
10:38:41	6300
10:39:41	6500
10:40:12	6600
10:40:41	6700
10:41:11	6800
10:41:41	6900
