13:22:40	5400
13:23:10	4500
13:23:40	3800
13:24:23	4700
13:24:53	5500
13:25:23	6400
13:25:53	7400
13:26:24	8300
13:26:54	9200
13:27:23	10000
13:27:54	10900
13:28:24	11800
13:28:54	12700
13:29:24	13500
13:29:54	14400
13:30:24	15300
13:30:54	16400
13:31:24	17600
13:31:54	18700
13:32:24	19800
13:32:54	20800
13:33:27	21900
13:33:57	22900
13:34:24	23900
13:34:54	24900
13:35:24	26100
13:35:55	27300
13:36:24	28400
13:36:54	29500
13:37:24	30600
13:37:54	31700
13:38:27	33000
13:38:55	34100
13:39:24	35400
13:39:55	36700
13:40:24	37900
13:40:55	38900
13:41:26	40200
13:41:55	41300
13:42:25	42400
13:42:55	43500
