13:44:25	0
13:44:55	0
13:45:25	0
13:45:55	0
13:46:25	0
13:46:55	0
13:47:26	1000
13:47:55	2000
13:48:25	2800
13:48:55	3600
13:49:25	4100
13:49:55	4500
13:50:25	4800
13:50:55	5100
13:51:25	5500
13:51:55	5800
13:52:26	6200
13:52:55	6500
13:53:25	6900
13:53:56	7200
13:54:25	7600
13:54:56	7900
13:55:25	8200
13:55:56	8300
13:56:25	8500
13:56:56	8600
13:57:26	8900
13:57:56	9200
13:58:26	9400
13:58:56	9600
13:59:26	9700
13:59:56	9800
14:00:26	9900
14:00:56	10200
14:01:26	10300
14:01:56	10400
14:02:26	10600
14:02:56	10700
14:03:27	10900
14:03:56	11000
