13:44:25	952
13:44:55	913
13:45:25	927
13:45:55	944
13:46:25	966
13:46:55	1032
13:47:26	1115
13:47:55	1207
13:48:25	1289
13:48:55	1363
13:49:25	1438
13:49:55	1502
13:50:25	1565
13:50:55	1619
13:51:25	1670
13:51:55	1719
13:52:26	1767
13:52:55	1821
13:53:25	1861
13:53:56	1905
13:54:25	1939
13:54:56	1983
13:55:25	2037
13:55:56	2094
13:56:25	2138
13:56:56	2184
13:57:26	2239
13:57:56	2282
13:58:26	2331
13:58:56	2386
13:59:26	2432
13:59:56	2473
14:00:26	2518
14:00:56	2564
14:01:26	2600
14:01:56	2649
14:02:26	2692
14:02:56	2729
14:03:27	2773
14:03:56	2812
14:04:26	2833
